AR,Level,time,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
12396,C,2.01508E+11,2479.37646,1.05E+24,5.3E+13,228.248459,8.04E+12,3.31E+22,1311.6499,15032.8896,4.73672247,58.8878937
12396,C,2.01508E+11,2483.72852,1.04E+24,5.32E+13,232.840195,8.17E+12,3.32E+22,1319.19031,15020.1484,4.71469879,58.7849846
12396,C,2.01508E+11,2525.43994,1.05E+24,5.4E+13,236.992126,8.3E+12,3.32E+22,1321.13745,15388.3027,4.78126955,58.3325195
12396,C,2.01508E+11,2529.34741,1.05E+24,5.31E+13,235.475159,8.64E+12,3.28E+22,1332.50208,15918.9688,4.80653906,58.5923119
12396,C,2.01508E+11,2539.30078,1.05E+24,5.24E+13,242.153412,7.91E+12,3.26E+22,1332.00928,16349.5029,4.81148958,58.7512856
12396,C,2.01508E+11,2550.28589,1.04E+24,5.22E+13,282.944519,1.09E+13,3.28E+22,1325.44617,16137.207,4.7458353,58.5453033
12396,C,2.01508E+11,2584.37061,1.05E+24,5.35E+13,263.990845,9.23E+12,3.30E+22,1334.42688,16070.7285,4.69832659,58.7157249
12396,C,2.01508E+11,2602.17212,1.05E+24,5.32E+13,254.677887,7.95E+12,3.30E+22,1339.98242,16236.335,4.67235231,58.4945374
12396,C,2.01508E+11,2638.45923,1.07E+24,5.43E+13,266.557861,9.19E+12,3.35E+22,1348.38904,16245.252,4.70831776,58.2360764
12396,C,2.01508E+11,2705.90454,1.09E+24,5.56E+13,299.813599,1.09E+13,3.38E+22,1360.20227,16084.4971,4.80068922,58.4929771
12396,C,2.01508E+11,2723.33057,1.10E+24,5.65E+13,308.33551,7.82E+12,3.44E+22,1374.17676,15703.5566,4.84099674,58.6670685
12396,C,2.01508E+11,2647.63184,1.12E+24,5.59E+13,336.909058,1.09E+13,3.47E+22,1364.97205,15592.5391,4.7343564,59.0831642
12396,C,2.01508E+11,2599.56104,1.13E+24,5.46E+13,342.521973,1.04E+13,3.47E+22,1363.98462,15422.4785,4.71843147,59.7951965
12396,C,2.01508E+11,2587.68311,1.14E+24,5.42E+13,339.883392,1.12E+13,3.47E+22,1368.20349,15670.6504,4.7424593,59.6682968
12396,C,2.01508E+11,2629.98779,1.14E+24,5.43E+13,336.033722,1.23E+13,3.48E+22,1376.47351,16044.6533,4.68051529,59.8428421
12396,C,2.01508E+11,2680.40527,1.14E+24,5.47E+13,350.495697,1.1E+13,3.51E+22,1378.1488,16210.9971,4.61248779,59.7672462
12401,C,2.01508E+11,620.843811,7.32E+22,1.13E+13,177.962708,7.03E+12,7.44E+21,248.914612,5316.5332,4.12706375,17.6277733
12401,C,2.01508E+11,609.145203,7.09E+22,1.12E+13,172.493607,6.65E+12,7.46E+21,254.993042,5092.78516,4.10148048,16.1339569
12401,C,2.01508E+11,578.953247,7.14E+22,1.09E+13,170.27623,6.96E+12,7.46E+21,257.691772,5050.54102,4.12158871,17.0376625
12401,C,2.01508E+11,601.794128,7.37E+22,1.12E+13,169.694977,7.42E+12,7.52E+21,261.925568,5157.60254,4.16912365,16.8121853
12401,C,2.01508E+11,636.688599,7.35E+22,1.23E+13,187.230988,9.3E+12,7.74E+21,275.323395,4945.23291,4.15184736,17.5567055
12401,C,2.01508E+11,610.218628,7.33E+22,1.18E+13,161.886551,7.12E+12,7.69E+21,274.425934,5020.58545,4.14717388,16.2890167
12401,C,2.01508E+11,602.610657,7.08E+22,1.17E+13,146.587494,6.36E+12,7.60E+21,291.490692,5090.32861,4.13938904,17.7200699
12401,C,2.01508E+11,608.44928,6.77E+22,1.14E+13,143.90126,5.76E+12,7.72E+21,296.559387,4873.45264,4.12225914,16.080307
12401,C,2.01508E+11,628.285339,6.72E+22,1.21E+13,146.671341,6.95E+12,7.96E+21,314.105377,4596.84473,4.09662294,16.4137058
12401,C,2.01508E+11,650.453918,6.57E+22,1.26E+13,156.653137,6.91E+12,8.31E+21,303.531738,4191.56299,4.00510931,15.718524
12401,C,2.01508E+11,635.28772,6.60E+22,1.31E+13,132.136337,6.36E+12,8.69E+21,310.020996,3828.90112,3.92158461,15.5553846
12401,C,2.01508E+11,648.457275,6.33E+22,1.31E+13,124.364548,4.77E+12,8.74E+21,306.977814,3592.03906,4.00004625,14.7065477
12401,C,2.01508E+11,605.53064,6.02E+22,1.21E+13,120.273117,4.71E+12,8.42E+21,309.518311,3634.82544,3.82066059,14.1161366
12401,C,2.01508E+11,621.217468,5.83E+22,1.18E+13,127.639969,6.06E+12,8.25E+21,306.729126,3731.85718,3.76645327,13.5861244
12401,C,2.01508E+11,606.514832,5.53E+22,1.09E+13,131.773331,5.62E+12,7.88E+21,310.238434,4025.75366,3.68352127,12.0637989
12401,C,2.01508E+11,602.387878,5.45E+22,1.06E+13,124.628471,5.43E+12,7.68E+21,304.082733,4186.64502,3.39383531,11.6530609
12401,C,2.01508E+11,590.606079,5.58E+22,1.08E+13,122.122444,4.71E+12,7.87E+21,303.898193,4048.01416,3.51935339,12.8730984
12401,C,2.01508E+11,575.247986,5.61E+22,1.09E+13,129.408569,5.92E+12,8.05E+21,307.203308,3794.76782,3.64459157,13.0907459
12401,C,2.01508E+11,590.149963,5.62E+22,1.12E+13,129.687317,6.6E+12,8.21E+21,304.809387,3615.60376,3.67323518,12.8756838
12401,C,2.01508E+11,570.231628,5.56E+22,1.1E+13,130.945297,6.54E+12,8.18E+21,305.911682,3510.4231,3.70899677,13.1422338
12401,C,2.01508E+11,550.928284,5.38E+22,1.08E+13,101.211037,5.02E+12,8.09E+21,311.877167,3452.9502,3.43702769,12.5393982
12401,C,2.01508E+11,573.140808,5.33E+22,1.11E+13,91.800354,4.77E+12,8.13E+21,309.289459,3420.91748,3.6994369,11.2257957
12401,C,2.01508E+11,578.269958,5.44E+22,1.14E+13,120.114975,6.24E+12,8.15E+21,312.534271,3411.01562,3.47458053,12.2408199
12401,C,2.01508E+11,562.697083,5.25E+22,1.11E+13,66.3117294,2.68E+12,8.08E+21,316.639221,3361.69043,3.26915646,12.7806129
12401,C,2.01508E+11,575.309998,5.27E+22,1.13E+13,128.898224,7.39E+12,7.95E+21,309.177368,3414.03174,3.49970937,12.4569855
12401,C,2.01508E+11,573.175842,5.21E+22,1.14E+13,106.096199,5.5E+12,8.01E+21,312.910126,3282.29761,3.25269914,12.4968615
12401,C,2.01508E+11,571.614563,5.12E+22,1.15E+13,97.2498779,5.42E+12,7.93E+21,322.734985,3238.22607,3.37399745,13.1336021
12401,C,2.01508E+11,576.975342,5.36E+22,1.17E+13,118.504738,6.39E+12,7.83E+21,320.984283,3406.56494,3.61994386,14.9738493
12401,C,2.01508E+11,545.411987,5.18E+22,1.14E+13,120.15152,6.84E+12,7.48E+21,316.496094,3457.03442,3.43547201,15.705924
12401,C,2.01508E+11,540.605225,4.89E+22,1.04E+13,104.111252,4.76E+12,7.14E+21,323.247437,3674.06763,3.62396789,13.5388613
12401,C,2.01508E+11,523.714905,4.77E+22,9.95E+12,93.9962921,4.77E+12,6.77E+21,321.480774,3856.38647,3.61956334,14.4760876
12401,C,2.01508E+11,532.417419,4.72E+22,9.98E+12,87.3544388,3.48E+12,6.87E+21,324.932861,3745.8562,3.52878451,12.5210972
12401,C,2.01508E+11,541.354309,5.01E+22,1.1E+13,85.8646317,3.07E+12,7.22E+21,335.504059,3507.17749,2.78213549,13.7065277
12401,C,2.01508E+11,525.680969,4.99E+22,1.09E+13,70.6947327,2.78E+12,7.35E+21,338.176361,3311.30005,3.51772738,13.5646973
12401,C,2.01508E+11,532.007141,5.06E+22,1.12E+13,75.6756058,3.24E+12,7.48E+21,339.614532,3250.14844,3.22061038,13.9661942
12401,C,2.01508E+11,572.606323,5.19E+22,1.24E+13,83.5358582,4.09E+12,7.57E+21,341.298035,3236.4978,3.10960221,16.8144531
12401,C,2.01508E+11,565.47699,4.89E+22,1.23E+13,75.2719116,3.92E+12,7.39E+21,344.811676,3207.45605,2.81255484,15.8018456
12401,C,2.01508E+11,550.110229,4.75E+22,1.11E+13,87.0445633,4.75E+12,6.96E+21,340.751404,3551.52173,3.52592754,14.6431055
12401,C,2.01508E+11,521.430481,4.57E+22,1.02E+13,72.5102844,4.17E+12,6.55E+21,337.956421,3669.18677,3.1893034,14.8507462
12401,C,2.01508E+11,499.472626,4.23E+22,9.49E+12,62.6928787,2.76E+12,6.43E+21,338.521423,3583.24341,3.14944172,11.9002132
12403,M,2.01508E+11,4353.46826,1.24E+24,8.46E+13,251.185211,1.48E+13,4.51E+22,2202.25781,13386.834,4.91243792,51.2534447
12403,M,2.01508E+11,4170.24854,1.24E+24,8.35E+13,271.097595,1.69E+13,4.50E+22,2200.16846,13181.8379,4.90916777,51.4311867
12403,M,2.01508E+11,4075.63672,1.25E+24,8.23E+13,335.207611,2.38E+13,4.49E+22,2199.83032,12988.1816,4.91410255,51.4902534
12403,M,2.01508E+11,4147.7041,1.27E+24,8.58E+13,368.150787,2.56E+13,4.56E+22,2218.03149,12752.0459,4.85981274,51.2404099
12403,M,2.01508E+11,4251.9585,1.26E+24,8.75E+13,382.252014,2.34E+13,4.60E+22,2226.04663,12851.4541,4.96592712,50.6492424
12403,M,2.01508E+11,4317.89648,1.27E+24,8.8E+13,400.752136,2.68E+13,4.59E+22,2224.04785,13330.7178,4.93787193,50.3774719
12403,M,2.01508E+11,4250.54199,1.26E+24,8.51E+13,360.312531,2.47E+13,4.51E+22,2218.18359,13979.7529,4.89809084,50.0830536
12403,M,2.01508E+11,4274.05908,1.26E+24,8.42E+13,368.452362,2.7E+13,4.49E+22,2223.5437,14173.916,4.8538866,49.9530563
12403,M,2.01508E+11,4268.4873,1.28E+24,8.41E+13,380.219818,2.34E+13,4.49E+22,2223.44702,14372.3037,4.91204405,50.312088
12403,M,2.01508E+11,4338.40234,1.29E+24,8.46E+13,407.334625,2.47E+13,4.53E+22,2236.25562,14456.0049,4.98219728,50.3918648
12403,M,2.01508E+11,4407.5332,1.30E+24,8.59E+13,442.078339,2.96E+13,4.54E+22,2240.44238,14563.2676,4.97239017,50.0044632
12403,M,2.01508E+11,4455.63525,1.33E+24,8.78E+13,437.255493,2.95E+13,4.60E+22,2251.70605,14514.1338,4.94999743,50.1447334
12403,M,2.01508E+11,4504.17188,1.33E+24,8.84E+13,406.576599,2.77E+13,4.65E+22,2267.43286,14457.1201,4.97504997,49.8114357
12403,M,2.01508E+11,4520.84082,1.35E+24,9E+13,402.279297,2.92E+13,4.70E+22,2276.54614,14267.2725,4.99096537,50.551033
12403,M,2.01508E+11,4590.25049,1.39E+24,9.36E+13,368.468018,2.76E+13,4.81E+22,2286.92603,13741.0957,4.97906446,50.9750175
12403,M,2.01508E+11,4572.58398,1.40E+24,9.32E+13,410.875824,3.16E+13,4.83E+22,2312.35522,13605.0029,5.00548553,51.5135536
12403,M,2.01508E+11,4465.85938,1.41E+24,9.1E+13,405.766327,3.08E+13,4.85E+22,2321.67407,13603.1455,4.98200846,51.4708519
12403,M,2.01508E+11,4524.604,1.43E+24,9.14E+13,449.53476,3.25E+13,4.87E+22,2331.00122,14086.4141,5.00434017,51.5701599
12403,M,2.01508E+11,4633.8877,1.44E+24,9.08E+13,464.933502,3.26E+13,4.90E+22,2350.52441,14642.2979,5.01565552,51.2169724
12403,M,2.01508E+11,4852.60645,1.45E+24,9.25E+13,526.555298,3.63E+13,4.91E+22,2356.7666,15119.7363,5.03613997,50.6226654
12403,M,2.01508E+11,5001.75098,1.45E+24,9.37E+13,550.667542,3.58E+13,4.97E+22,2362.54517,14979.8242,4.9546175,50.0274429
12403,M,2.01508E+11,5103.11475,1.49E+24,9.91E+13,546.44989,3.87E+13,5.13E+22,2367.58496,14047.3818,5.00996017,50.7270737
12403,M,2.01508E+11,4936.82471,1.49E+24,9.74E+13,513.377869,3.57E+13,5.16E+22,2363.7583,13769.7568,5.02383375,50.9692535
12403,M,2.01508E+11,4779.75049,1.51E+24,9.48E+13,462.333405,3.13E+13,5.10E+22,2383.68506,14068.0908,4.97451973,51.2649536
12403,M,2.01508E+11,4807.51074,1.53E+24,9.62E+13,500.134857,3.25E+13,5.09E+22,2376.71655,14362.4258,4.99265337,52.1716347
12403,M,2.01508E+11,4929.22412,1.54E+24,9.64E+13,507.561035,3.06E+13,5.10E+22,2373.88135,14808.417,4.96070957,52.1150246
12403,M,2.01508E+11,5007.64404,1.55E+24,9.75E+13,506.34317,3E+13,5.12E+22,2380.62964,15003.7178,4.92740393,52.1603775
12403,M,2.01508E+11,5138.83057,1.55E+24,9.93E+13,574.395813,3.56E+13,5.17E+22,2395.8894,15136.9961,4.92558622,51.2154999
12403,M,2.01508E+11,5150.41211,1.54E+24,9.94E+13,561.372009,3.74E+13,5.15E+22,2393.03735,15186.0684,5.01099539,51.3503609
12403,M,2.01508E+11,5149.47168,1.55E+24,9.9E+13,570.391357,3.6E+13,5.16E+22,2395.47778,15278.1846,4.95178604,51.5148354
12403,M,2.01508E+11,5120.00244,1.55E+24,9.84E+13,575.795105,3.83E+13,5.16E+22,2408.13843,15197.8164,4.95077419,51.4115753
12403,M,2.01508E+11,5137.62402,1.57E+24,9.88E+13,561.492615,3.79E+13,5.20E+22,2424.68408,15200.2793,4.98684692,51.5522881
12403,M,2.01508E+11,5238.16504,1.59E+24,1.03E+14,497.776093,3.08E+13,5.26E+22,2441.68506,15065.627,5.01067877,51.9166603
12403,M,2.01508E+11,5262.80518,1.60E+24,1.02E+14,518.013977,3.22E+13,5.30E+22,2439.67725,14865.3799,5.00946951,52.569664
12403,M,2.01508E+11,5256.62549,1.62E+24,1.04E+14,484.40976,3.17E+13,5.35E+22,2460.37476,14738.6133,5.00516176,52.4516106
12403,M,2.01508E+11,5207.74463,1.63E+24,1.04E+14,558.042786,3.52E+13,5.40E+22,2467.79883,14519.8613,5.06616116,52.8990555
12403,M,2.01508E+11,5175.86133,1.63E+24,1.03E+14,492.546478,3.11E+13,5.46E+22,2492.14185,14139.8896,5.08063889,52.5904045
12403,M,2.01508E+11,5338.70312,1.63E+24,1.07E+14,369.346954,2.6E+13,5.56E+22,2486.5083,13791.4736,5.13199663,52.484848
12403,M,2.01508E+11,5462.56494,1.64E+24,1.08E+14,358.81958,2.43E+13,5.56E+22,2498.30078,14169.3447,5.10117579,52.2851105
12403,M,2.01508E+11,5439.67041,1.62E+24,1.04E+14,352.101074,2.42E+13,5.46E+22,2506.57446,15129.0938,5.05622864,51.5794029
12415,M,2.01509E+11,1530.70276,2.73E+23,3.17E+13,309.701324,9.94E+12,1.57E+22,797.934509,8053.54053,4.2657423,39.0879478
12415,M,2.01509E+11,1530.70276,2.73E+23,3.17E+13,309.701324,9.94E+12,1.57E+22,797.934509,8053.54053,4.2657423,39.0879478
12415,M,2.01509E+11,1530.70276,2.73E+23,3.17E+13,309.701324,9.94E+12,1.57E+22,797.934509,8053.54053,4.2657423,39.0879478
12415,M,2.01509E+11,1530.70276,2.73E+23,3.17E+13,309.701324,9.94E+12,1.57E+22,797.934509,8053.54053,4.2657423,39.0879478
12415,M,2.01509E+11,1530.70276,2.73E+23,3.17E+13,309.701324,9.94E+12,1.57E+22,797.934509,8053.54053,4.2657423,39.0879478
12415,M,2.01509E+11,1530.70276,2.73E+23,3.17E+13,309.701324,9.94E+12,1.57E+22,797.934509,8053.54053,4.2657423,39.0879478
12415,M,2.01509E+11,1530.70276,2.73E+23,3.17E+13,309.701324,9.94E+12,1.57E+22,797.934509,8053.54053,4.2657423,39.0879478
12415,M,2.01509E+11,1509.04956,2.72E+23,3.11E+13,99.0549088,2.99E+12,1.55E+22,790.452515,8226.18164,4.29104137,39.696434
12415,M,2.01509E+11,1550.04492,2.69E+23,3.11E+13,257.835938,7.4E+12,1.54E+22,785.189392,8160.14404,4.40690947,40.2016563
12415,M,2.01509E+11,1531.56189,2.67E+23,3.05E+13,247.152344,7.04E+12,1.54E+22,791.055298,8160.01953,4.28385162,39.4827766
12415,M,2.01509E+11,1555.62146,2.66E+23,3.06E+13,242.186478,6.9E+12,1.53E+22,792.535522,8216.65625,4.42425299,39.4666557
12415,M,2.01509E+11,1526.36047,2.71E+23,3.03E+13,250.008911,7.12E+12,1.55E+22,793.964783,8247.41016,4.32744217,38.9886742
12415,M,2.01509E+11,1563.67969,2.71E+23,3.08E+13,233.108002,7E+12,1.54E+22,794.609497,8371.88477,4.36859083,39.19207
12415,M,2.01509E+11,1605.07825,2.78E+23,3.21E+13,242.667404,7.86E+12,1.56E+22,800.49707,8366.00195,4.35766792,39.7728615
12415,M,2.01509E+11,1620.27795,2.87E+23,3.3E+13,250.066803,6.25E+12,1.58E+22,806.782959,8388.10254,4.38732004,40.1226921
12415,M,2.01509E+11,1704.40369,2.93E+23,3.47E+13,265.632782,8.14E+12,1.63E+22,810.593933,8158.76514,4.36000347,38.5588036
12415,M,2.01509E+11,1688.27832,3.01E+23,3.48E+13,285.512054,1.24E+13,1.66E+22,820.525696,8042.91504,4.35012627,39.0490723
12415,M,2.01509E+11,1685.21692,3.08E+23,3.43E+13,273.885406,9.8E+12,1.66E+22,817.174255,8140.09375,4.35872698,39.8245926
12415,M,2.01509E+11,1642.60071,3.08E+23,3.34E+13,224.796814,6.89E+12,1.64E+22,819.15979,8376.15527,4.38579226,38.9606133
12415,M,2.01509E+11,1724.97217,3.11E+23,3.42E+13,221.128845,7.94E+12,1.66E+22,828.905884,8666.2334,4.37041044,38.8493729
12415,M,2.01509E+11,1794.94153,3.08E+23,3.48E+13,177.878754,5.83E+12,1.67E+22,838.279663,8940.32129,4.49108028,38.7078094
12415,M,2.01509E+11,1740.14319,3.12E+23,3.42E+13,188.211868,6.67E+12,1.67E+22,845.909851,9075.36523,4.44434309,38.6732635
12415,M,2.01509E+11,1782.78711,3.19E+23,3.58E+13,217.896744,7.86E+12,1.73E+22,844.054199,8356.6582,4.43797398,38.4382591
12415,M,2.01509E+11,1771.74792,3.24E+23,3.54E+13,206.151947,5.39E+12,1.72E+22,846.525818,8385.59863,4.29431343,38.1102791
12415,M,2.01509E+11,1717.28748,3.19E+23,3.4E+13,195.278488,4.66E+12,1.69E+22,833.649902,8536.62988,4.29791021,38.2493896
12415,M,2.01509E+11,1700.65283,3.13E+23,3.32E+13,173.628433,4.96E+12,1.66E+22,821.190979,8730.59473,4.23966312,37.466156
12415,M,2.01509E+11,1682.70947,3.09E+23,3.26E+13,146.434525,3.1E+12,1.64E+22,809.092285,8919.25488,4.30967522,38.3157501
12415,M,2.01509E+11,1675.97498,3.03E+23,3.18E+13,137.235703,4.12E+12,1.63E+22,811.342712,9006.42676,4.05154419,37.4462547
12415,M,2.01509E+11,1674.71191,3.02E+23,3.15E+13,163.964035,4.01E+12,1.62E+22,815.947449,9092.55469,4.1878829,37.4435425
12415,M,2.01509E+11,1679.26599,2.98E+23,3.13E+13,180.931091,6.69E+12,1.62E+22,816.505737,9072.25293,4.18317461,37.3505669
12415,M,2.01509E+11,1691.5332,3.01E+23,3.14E+13,202.144836,4.98E+12,1.62E+22,809.455933,9167.43652,4.23800278,37.4458618
12415,M,2.01509E+11,1675.81812,3.06E+23,3.15E+13,214.14122,5.62E+12,1.63E+22,820.325073,9223.68652,4.33406687,37.2670059
12415,M,2.01509E+11,1678.53271,3.04E+23,3.15E+13,203.999802,7.88E+12,1.64E+22,808.773193,9087.92285,4.25232697,37.2984352
12415,M,2.01509E+11,1669.81445,3.08E+23,3.17E+13,225.513962,8.16E+12,1.65E+22,814.39978,8982.09961,4.32006598,37.2240715
12415,M,2.01509E+11,1649.03418,3.09E+23,3.2E+13,200.487091,8.07E+12,1.64E+22,810.63269,8881.38574,4.31132841,37.5964241
12415,M,2.01509E+11,1648.7937,3.08E+23,3.24E+13,205.365692,5.55E+12,1.65E+22,814.240601,8576.32422,4.30763578,36.795208
12415,M,2.01509E+11,1694.15466,3.11E+23,3.38E+13,228.192001,6.3E+12,1.67E+22,824.438477,8405.83887,4.2868557,37.0587158
12415,M,2.01509E+11,1669.49756,3.09E+23,3.37E+13,227.433228,6.62E+12,1.68E+22,834.072083,8238.41211,4.26070547,37.0061684
12415,M,2.01509E+11,1671.9989,3.01E+23,3.36E+13,236.513153,6.23E+12,1.66E+22,834.615967,8459.06348,4.36653948,36.5868225
12415,M,2.01509E+11,1569.12231,2.92E+23,3.17E+13,183.507507,4.17E+12,1.58E+22,831.544678,8303.90918,4.40325451,37.6528282
12422,M,2.01509E+11,2854.78613,1.08E+24,5.33E+13,648.807678,1.74E+13,3.21E+22,1272.1106,18014.9316,4.89081573,57.0873871
12422,M,2.01509E+11,2913.53052,1.09E+24,5.51E+13,659.736938,1.82E+13,3.27E+22,1276.80823,17602.3242,4.83387327,56.6938934
12422,M,2.01509E+11,2894.40186,1.09E+24,5.53E+13,663.550354,1.79E+13,3.30E+22,1290.13257,17339.8594,4.90659571,56.7321053
12422,M,2.01509E+11,2919.17017,1.10E+24,5.68E+13,634.451721,1.81E+13,3.33E+22,1301.30688,16955.332,4.91651917,56.9305611
12422,M,2.01509E+11,2895.35059,1.11E+24,5.63E+13,619.164307,1.67E+13,3.37E+22,1308.91406,16630.7402,4.86557341,56.8634109
12422,M,2.01509E+11,2949.12134,1.12E+24,5.62E+13,596.496704,1.61E+13,3.37E+22,1315.16602,16770.1523,4.9257412,57.4670143
12422,M,2.01509E+11,2999.47485,1.12E+24,5.72E+13,585.951416,1.27E+13,3.39E+22,1322.60449,16920.0703,4.90277863,57.3441505
12422,M,2.01509E+11,3108.95459,1.13E+24,5.79E+13,632.634155,1.59E+13,3.43E+22,1326.05237,17143.0273,4.83836412,57.3566666
12422,M,2.01509E+11,3182.47095,1.14E+24,5.85E+13,663.11969,1.72E+13,3.45E+22,1330.9281,17604.6777,4.94772196,56.6838341
12422,M,2.01509E+11,3183.58789,1.14E+24,5.88E+13,691.875916,1.85E+13,3.50E+22,1336.05566,17667.5176,4.95334578,55.5016518
12422,M,2.01509E+11,3226.40088,1.17E+24,6.04E+13,669.969238,1.95E+13,3.57E+22,1339.56433,17107.3457,4.91462708,55.9234161
12422,M,2.01509E+11,3273.74731,1.18E+24,6.27E+13,665.688904,1.88E+13,3.65E+22,1339.54907,16330.9961,4.95277071,56.3024597
12422,M,2.01509E+11,3275.56641,1.19E+24,6.12E+13,735.35675,2.26E+13,3.65E+22,1345.45679,16681.1406,4.91022348,56.5150032
12422,M,2.01509E+11,3278.87573,1.20E+24,6.09E+13,703.977173,1.86E+13,3.64E+22,1339.14343,17054.7012,4.87013054,57.0045815
12422,M,2.01509E+11,3332.62842,1.20E+24,6.16E+13,738.494934,1.99E+13,3.64E+22,1344.12964,17385.5312,4.86450529,57.313858
12422,M,2.01509E+11,3448.79053,1.20E+24,6.32E+13,807.168213,2.25E+13,3.66E+22,1332.90271,17435.207,4.80510664,57.1337204
12422,M,2.01509E+11,3445.72681,1.19E+24,6.31E+13,816.655457,2.5E+13,3.67E+22,1331.78918,17485.9688,4.76037455,57.2662048
12422,M,2.01509E+11,3457.66943,1.19E+24,6.35E+13,823.772827,2.68E+13,3.68E+22,1339.026,17474.2656,4.84332895,56.915741
12422,M,2.01509E+11,3456.90088,1.19E+24,6.31E+13,836.868774,2.56E+13,3.69E+22,1340.18201,17416.6543,4.73789072,56.5419846
12422,M,2.01509E+11,3506.21021,1.19E+24,6.37E+13,882.871521,2.69E+13,3.72E+22,1352.48682,17392.4766,4.79341793,56.2107201
12422,M,2.01509E+11,3508.69849,1.21E+24,6.43E+13,889.121765,2.75E+13,3.75E+22,1373.10022,17307.7598,4.78124142,56.4003868
12422,M,2.01509E+11,3529.70581,1.21E+24,6.47E+13,872.133179,2.6E+13,3.76E+22,1394.0481,17221.0898,4.75996113,56.5994034
12422,M,2.01509E+11,3529.83765,1.22E+24,6.43E+13,874.152588,2.79E+13,3.79E+22,1400.95276,17484.6055,4.82132769,56.2837715
12422,M,2.01509E+11,3642.05054,1.23E+24,6.58E+13,914.69104,2.85E+13,3.84E+22,1417.04712,17117.8848,4.85417509,56.3013611
12422,M,2.01509E+11,3669.05054,1.25E+24,6.7E+13,922.847046,2.85E+13,3.88E+22,1433.62903,16975.0781,4.88679981,56.3976746
12422,M,2.01509E+11,3704.06836,1.26E+24,6.77E+13,931.591125,2.63E+13,3.93E+22,1443.3186,16650.1426,4.93016434,55.7494087
12422,M,2.01509E+11,3741.20044,1.27E+24,6.77E+13,913.981506,2.64E+13,3.97E+22,1455.28918,16604.0469,4.94538832,55.3323288
12422,M,2.01509E+11,3836.62866,1.28E+24,7.01E+13,944.599121,2.79E+13,4.04E+22,1468.90051,16168.8555,4.9650979,54.987709
12422,M,2.01509E+11,3890.47925,1.28E+24,6.98E+13,977.21814,2.89E+13,4.01E+22,1478.17554,16756.5117,4.98002481,55.2597771
12422,M,2.01509E+11,3944.2334,1.27E+24,6.82E+13,1022.00513,2.76E+13,3.97E+22,1486.71716,17280.4766,5.00588226,55.2655754
12422,M,2.01509E+11,3929.60962,1.27E+24,6.74E+13,1052.53394,2.83E+13,3.95E+22,1499.04553,17614.9297,4.98251057,55.3620682
12422,M,2.01509E+11,3931.74878,1.29E+24,6.86E+13,1102.28369,3.4E+13,3.98E+22,1507.70691,17328.1035,5.02765799,55.3423119
12422,M,2.01509E+11,3916.12231,1.28E+24,6.9E+13,1063.69971,3.04E+13,4.01E+22,1518.38477,16850.293,5.03798676,55.5325279
12422,M,2.01509E+11,3916.19019,1.29E+24,6.97E+13,1051.54041,2.99E+13,4.01E+22,1525.1167,16716.3223,5.04706907,55.1057892
12422,M,2.01509E+11,3919.89429,1.30E+24,7.02E+13,1064.37378,2.96E+13,4.05E+22,1528.54382,16425.4453,5.04691458,55.1118546
12422,M,2.01509E+11,3967.44434,1.31E+24,7.16E+13,1023.51575,2.47E+13,4.10E+22,1536.04333,16443.5664,4.99141645,55.0059929
12422,M,2.01509E+11,4079.79272,1.32E+24,7.28E+13,1020.15662,2.27E+13,4.13E+22,1554.56494,16526.998,5.04029894,54.7748985
12422,M,2.01509E+11,4142.37354,1.33E+24,7.38E+13,995.519897,2.03E+13,4.15E+22,1572.61584,16593.459,5.0281105,54.8286324
12422,M,2.01509E+11,4229.9873,1.33E+24,7.45E+13,993.778687,2.16E+13,4.15E+22,1571.42102,16710.1094,5.02402067,54.9036636
12422,M,2.01509E+11,4279.75,1.34E+24,7.47E+13,930.223877,1.69E+13,4.17E+22,1588.22168,16956.2539,5.00380659,54.3393898
12434,C,2.0151E+11,2110.9729,3.27E+23,4.32E+13,647.151855,3.16E+13,3.15E+22,1248.2467,5242.17725,4.47979879,17.5112953
12434,C,2.0151E+11,2078.93237,3.26E+23,4.28E+13,619.896362,2.98E+13,3.22E+22,1249.41077,5014.125,4.42304897,17.2117424
12434,C,2.0151E+11,2052.354,3.24E+23,4.24E+13,606.703918,2.74E+13,3.26E+22,1250.47546,4862.80225,4.34517956,16.610508
12434,C,2.0151E+11,2045.15833,3.28E+23,4.22E+13,593.566772,2.73E+13,3.26E+22,1259.85498,4901.43213,4.38957548,16.3664856
12434,C,2.0151E+11,2018.94385,3.29E+23,4.15E+13,577.264648,2.67E+13,3.28E+22,1271.53345,4851.38818,4.28769684,16.1321316
12434,C,2.0151E+11,2019.5072,3.34E+23,4.18E+13,582.648132,2.85E+13,3.28E+22,1288.91248,4948.08643,4.27736092,16.4541283
12434,C,2.0151E+11,2060.3606,3.33E+23,4.28E+13,575.465515,2.85E+13,3.29E+22,1292.69336,4906.19043,4.28838015,16.1267586
12434,C,2.0151E+11,2071.66284,3.39E+23,4.33E+13,599.452576,3.08E+13,3.24E+22,1309.96582,5061.54297,4.36101294,17.291666
